chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr1	2043757	5265136	-0.014950	-0.008436	-0.004328	0.004104
chr1	5302681	9642718	0.246305	0.086046	0.056243	0.209589
chr1	9670329	17071276	0.364593	0.152767	0.107098	0.291954
chr1	17134888	27694743	0.213147	0.067487	0.046374	0.192331
chr1	27781309	33976525	0.019316	0.008439	0.005349	0.016736
chr1	34056088	39552256	0.132802	0.043706	0.030494	0.092822
chr1	39817628	49264826	-0.041129	-0.014511	-0.009552	-0.031727
chr1	49476140	53138649	0.080252	0.035528	0.023807	0.044118
chr1	53248225	55024964	0.146402	0.066742	0.040977	0.124736
chr1	55026767	56753818	0.204969	0.089888	0.054954	0.173913
chr1	56856614	59581794	0.157895	0.054711	0.037493	0.127102
chr1	59586803	63040180	0.142446	0.057575	0.037844	0.094959
chr1	63041666	66389010	0.070342	0.044785	0.028553	0.062255
chr1	66571051	70349024	-0.151673	-0.062020	-0.040765	-0.139019
chr1	70465831	76818779	0.227309	0.069481	0.045915	0.202817
chr1	76832004	82019334	0.316810	0.138483	0.093760	0.298578
chr1	82102936	86532300	0.085987	0.037848	0.025915	0.069939
chr1	86684879	90422284	0.153900	0.052143	0.034208	0.138695
chr1	90477751	98173773	0.523915	0.159702	0.104859	0.462790
chr1	98238612	107309177	0.158103	0.066298	0.043088	0.114504
chr1	107343365	116311915	0.139921	0.042472	0.028445	0.114563
chr1	116397639	121699708	0.222801	0.098318	0.064063	0.185780
chr1	121735632	128312818	0.334331	0.130683	0.075494	0.307847
chr1	128492108	132037130	0.172288	0.083278	0.059294	0.142427
chr1	132053335	136527748	0.371752	0.154549	0.118133	0.312041
chr1	136794560	143966406	0.138539	0.075653	0.051131	0.110560
chr1	144126497	147494510	0.100076	0.054032	0.034778	0.057692
chr1	147513945	150999750	0.127176	0.066103	0.042317	0.103316
chr1	151100047	157408544	0.139303	0.066587	0.043121	0.104425
chr1	157441541	170732124	0.120344	0.036665	0.024152	0.105023
chr1	170811414	182860057	0.031000	0.013033	0.007777	0.022556
chr1	182867305	186831250	0.075176	0.025800	0.018096	0.059480
