chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr1	1667837	2168104	0.100596	0.054130	0.036359	0.081967
chr1	2183883	3387417	0.106984	0.049861	0.030173	0.086538
chr1	3430286	4944711	0.505216	0.261978	0.162123	0.420359
chr1	4956394	5690979	0.051382	0.031184	0.017460	0.025440
chr1	5701516	7299758	0.332443	0.141699	0.089552	0.293286
chr1	7299779	8191390	0.205425	0.098587	0.060769	0.182906
chr1	8196673	9891854	0.487102	0.233539	0.180059	0.432032
chr1	10046115	13142158	0.158192	0.052780	0.035202	0.150862
chr1	13187569	14861212	0.622150	0.271693	0.202402	0.456574
chr1	14870297	17071276	0.153346	0.089674	0.058500	0.122677
chr1	17120783	18459441	-0.250780	-0.132739	-0.083015	-0.246173
chr1	18485491	22663096	0.376170	0.125704	0.087259	0.355333
chr1	22694792	24892486	-0.084945	-0.037992	-0.025061	-0.077947
chr1	24908620	27749253	0.111579	0.034629	0.024197	0.093805
chr1	27781309	29185799	0.201902	0.097389	0.060111	0.183267
chr1	29235958	32092224	0.308720	0.146861	0.107128	0.271222
chr1	32093662	33682510	0.101695	0.034980	0.027605	0.086538
chr1	33685537	36794591	0.217134	0.073758	0.052750	0.215139
chr1	36800779	37808971	-0.142615	-0.061719	-0.043478	-0.106734
chr1	37810598	39817628	0.407407	0.141158	0.104689	0.324524
chr1	39837619	42339017	-0.135266	-0.042781	-0.028450	-0.117936
chr1	42351701	46371386	0.028708	0.009085	0.006388	0.010843
chr1	46494329	49474562	0.095000	0.033793	0.020989	0.093385
chr1	49476140	51347805	0.132637	0.049386	0.034562	0.091820
chr1	51352933	53024543	-0.254717	-0.142625	-0.081194	-0.191281
chr1	53036023	53760937	-0.205128	-0.107143	-0.059486	-0.192118
chr1	53763723	54848975	-0.049802	-0.024552	-0.016076	-0.038855
chr1	54866502	56101209	-0.002437	-0.001003	-0.000658	0.002237
chr1	56106646	56982628	0.488571	0.189185	0.131665	0.425903
chr1	56997014	58128277	0.062300	0.017475	0.013775	0.048064
chr1	58181873	59777471	0.007792	0.003320	0.001913	0.006281
chr1	59786938	60887221	-0.222902	-0.105307	-0.066165	-0.171717
chr1	60892785	62688269	0.329091	0.119934	0.069309	0.283716
chr1	62727602	63449099	0.213849	0.100768	0.066646	0.211268
chr1	63464829	66136955	0.034884	0.017899	0.010453	0.035587
chr1	66137138	67500298	-0.172619	-0.084617	-0.053108	-0.146629
chr1	67548364	69074847	0.080142	0.028400	0.019011	0.070866
chr1	69125879	71100267	0.429556	0.163414	0.108784	0.356322
chr1	71232494	72929556	0.034582	0.014399	0.008869	0.023200
