chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr1	1020420	1841200	-0.089263	-0.026146	-0.016393	-0.040724
chr1	1844635	2124320	0.284288	0.123880	0.090098	0.209350
chr1	2130016	2879645	-0.204686	-0.080783	-0.054106	-0.111326
chr1	2879688	3389126	-0.154150	-0.055003	-0.033806	-0.094431
chr1	3389127	4437831	0.134273	0.030227	0.020713	0.077402
chr1	4438370	5161665	-0.058691	-0.025459	-0.015116	-0.028967
chr1	5164774	5524459	-0.083903	-0.045774	-0.026526	-0.058955
chr1	5526361	6724023	0.169576	0.052938	0.031952	0.096946
chr1	6756248	7421571	-0.031185	-0.008630	-0.005558	-0.020430
chr1	7442197	7963362	0.118130	0.040417	0.025243	0.090982
chr1	7970295	8216400	0.393939	0.218599	0.137302	0.269303
chr1	8222901	8754068	0.359713	0.140096	0.101502	0.242442
chr1	8754071	10185558	0.258486	0.070444	0.048465	0.127159
chr1	10233657	12372522	0.072727	0.014574	0.010367	0.047955
chr1	12373426	14272704	-0.119297	-0.026863	-0.018900	-0.082777
chr1	14283390	14870297	-0.088345	-0.027068	-0.019855	-0.050775
chr1	14878113	15687409	0.086033	0.022127	0.018051	0.038982
chr1	15687426	17006938	0.005642	0.000892	0.000726	-0.001431
chr1	17023344	17433359	-0.206428	-0.095757	-0.055007	-0.115553
chr1	17434607	19156352	-0.262648	-0.079791	-0.050072	-0.174785
chr1	19162934	22305511	0.436666	0.091495	0.065255	0.269710
chr1	22320602	23028027	-0.001663	-0.000401	-0.000281	-0.001352
chr1	23057305	24567055	0.189150	0.072894	0.054714	0.138501
chr1	24568298	25628107	-0.359147	-0.084583	-0.057712	-0.202020
chr1	25644226	26975512	0.281737	0.074885	0.058592	0.167097
chr1	26985307	28069921	0.187636	0.056784	0.040305	0.130754
chr1	28080455	29079017	0.233683	0.066304	0.044989	0.181688
chr1	29087959	30403562	0.373272	0.120611	0.083950	0.190851
chr1	30706676	31997030	-0.115206	-0.037967	-0.028061	-0.061427
chr1	32091633	33157173	-0.312366	-0.065139	-0.050021	-0.193939
chr1	33161644	33857400	0.141462	0.036461	0.028625	0.061779
chr1	33960469	34962495	0.050165	0.013721	0.011037	0.026189
chr1	34967503	36644617	-0.222552	-0.063425	-0.042313	-0.131052
chr1	36644922	37270842	0.156239	0.057422	0.043263	0.079985
chr1	37271298	38120330	0.102195	0.023937	0.018506	0.067562
chr1	38146549	39205786	0.063151	0.013249	0.010287	0.034371
chr1	39206649	40239744	0.114464	0.035639	0.024291	0.088710
chr1	40247902	41616527	0.053061	0.014373	0.009970	0.024722
chr1	41629386	42893491	-0.113548	-0.029545	-0.022021	-0.094990
chr1	42947077	44417748	-0.143277	-0.037303	-0.027942	-0.083916
chr1	44579146	47918552	-0.351102	-0.057596	-0.040190	-0.159920
chr1	47948682	49099998	0.051335	0.015809	0.009289	0.058565
chr1	49118727	50468144	-0.117060	-0.017453	-0.014108	-0.048649
chr1	50489308	51364642	0.047503	0.009987	0.006909	0.026477
chr1	51368406	52409301	-0.042671	-0.018801	-0.011081	-0.029940
chr1	52410528	53114330	-0.095876	-0.035622	-0.021135	-0.077994
chr1	53114671	53689913	-0.124821	-0.043251	-0.024579	-0.091291
chr1	53692052	54430415	-0.309192	-0.082577	-0.060642	-0.193725
chr1	54431446	55180359	-0.173890	-0.048073	-0.032759	-0.111858
chr1	55207221	55908786	-0.262476	-0.094737	-0.055449	-0.115802
chr1	55908811	56300107	-0.363506	-0.121136	-0.083027	-0.219078
chr1	56316417	56990952	0.161200	0.039086	0.028945	0.108706
chr1	56994729	57713048	-0.049607	-0.010560	-0.008276	-0.030776
chr1	57716747	58636807	-0.080000	-0.025360	-0.017569	-0.053607
chr1	58657075	59221848	-0.259818	-0.143080	-0.069979	-0.182026
chr1	59224399	60365964	-0.303223	-0.070468	-0.043296	-0.161677
chr1	60366024	60921342	-0.082712	-0.028816	-0.019173	-0.054120
chr1	60923954	62013047	-0.151402	-0.042442	-0.022494	-0.133730
chr1	62013704	63034303	0.161661	0.033501	0.025525	0.070353
chr1	63034497	63346030	-0.024457	-0.012132	-0.008099	-0.012468
chr1	63349281	63956027	-0.500000	-0.201342	-0.107774	-0.397581
chr1	63971748	65517484	0.076562	0.026918	0.017946	0.056650
chr1	65519413	66245280	0.013318	0.006770	0.004655	0.005715
chr1	66274541	66942791	-0.160742	-0.068167	-0.038927	-0.105978
chr1	67064206	68330458	-0.340156	-0.083328	-0.053985	-0.228553
chr1	68342918	69376209	-0.250281	-0.052800	-0.042543	-0.163850
chr1	69406561	70167020	-0.028571	-0.009169	-0.005760	-0.018496
chr1	70245778	71722728	0.053159	0.018665	0.011484	0.034981
chr1	71726477	72501973	-0.109568	-0.039526	-0.026665	-0.093682
chr1	72502095	73088905	0.087536	0.033485	0.020398	0.049642
chr1	73090230	74120659	-0.028770	-0.009877	-0.006753	-0.020670
chr1	74124321	76396005	0.057153	0.007866	0.005706	0.012233
chr1	76396550	77012134	-0.043712	-0.015332	-0.009427	-0.028243
chr1	77033554	78128012	0.131377	0.043397	0.026007	0.085312
chr1	78148637	78869693	0.337398	0.167655	0.101812	0.238473
chr1	78922539	80104029	0.237863	0.105739	0.065743	0.162491
chr1	80139021	80541556	0.026821	0.013601	0.008891	0.020255
chr1	80544064	81168409	0.179904	0.072328	0.049525	0.140498
chr1	81178329	82480845	-0.140971	-0.040858	-0.029530	-0.086946
chr1	82536453	84054499	0.143192	0.030318	0.019833	0.073511
chr1	84055010	85381664	-0.029851	-0.006750	-0.004396	-0.021355
chr1	85418498	86132305	0.035435	0.008977	0.007002	0.027089
chr1	86137283	87458063	0.103321	0.017931	0.012379	0.053030
chr1	87458064	88304146	0.176720	0.060104	0.041378	0.115307
chr1	88304160	89020222	-0.015139	-0.004700	-0.003386	-0.017304
chr1	89025886	89761751	0.093599	0.020192	0.014473	0.054937
chr1	89768494	90422284	0.032494	0.009289	0.006251	0.018391
chr1	90431625	91359538	0.118738	0.013064	0.010436	0.082909
chr1	91393094	92573260	0.082779	0.012320	0.008776	0.060007
chr1	92697175	94307853	0.106537	0.023024	0.013506	0.067197
chr1	94307974	95871698	0.022727	0.004529	0.002961	0.013497
chr1	95881188	97374771	0.013468	0.003362	0.002080	0.006834
chr1	97376246	98505417	0.166277	0.050030	0.034090	0.094155
chr1	98544875	100683462	0.026962	0.003922	0.002915	0.016898
chr1	100687255	101325843	0.352304	0.075300	0.059157	0.190668
chr1	101325860	102757608	0.056495	0.009366	0.007743	0.021456
chr1	102776704	105771290	-0.179050	-0.037381	-0.023460	-0.093215
chr1	105771310	107673954	0.269258	0.037674	0.030492	0.121805
chr1	107693629	110050549	0.110829	0.030070	0.019715	0.067359
chr1	110289852	112939055	0.060716	0.013379	0.009049	0.036633
chr1	113011591	114139206	-0.090782	-0.022573	-0.016177	-0.060300
chr1	114167943	114905241	-0.020544	-0.004312	-0.003043	-0.014846
chr1	114918434	116192586	0.381560	0.060929	0.047351	0.263131
chr1	116203297	117633063	-0.114205	-0.027340	-0.019564	-0.079079
chr1	117657574	118706377	0.325429	0.082250	0.056897	0.149529
chr1	118751298	119729851	-0.154377	-0.053414	-0.034031	-0.096475
chr1	119736280	120781550	0.086711	0.032533	0.017477	0.054764
chr1	120792002	121709237	0.213878	0.049436	0.035569	0.116560
chr1	121731369	122689453	0.107675	0.030820	0.020201	0.062995
chr1	122713493	123080333	0.113950	0.048300	0.032741	0.064582
chr1	123084737	123550096	0.305315	0.112103	0.072087	0.188671
chr1	123658634	125045606	-0.222752	-0.081763	-0.043060	-0.140163
chr1	125047296	126408208	0.376384	0.097491	0.062615	0.235934
chr1	126551295	129025341	-0.033952	-0.006488	-0.004569	-0.020575
chr1	129025344	129668206	0.296465	0.077694	0.060255	0.123510
chr1	129733838	131023665	0.107478	0.033387	0.023967	0.074166
chr1	131041612	132064003	-0.231114	-0.072830	-0.046445	-0.141126
chr1	132065789	132749742	0.196592	0.043592	0.033670	0.120385
chr1	132767619	133591131	0.135768	0.044024	0.030748	0.078875
chr1	133591156	134507670	0.266813	0.077270	0.054413	0.198422
chr1	134529364	135689105	0.283961	0.071347	0.059432	0.196076
chr1	135691507	136508685	0.019949	0.005480	0.004150	0.016035
chr1	136590840	140388392	-0.012902	-0.002637	-0.001753	-0.014647
chr1	140411107	141285072	0.129540	0.040809	0.030327	0.062162
chr1	141304757	141806715	-0.250299	-0.080757	-0.054512	-0.143240
chr1	141888768	143246345	0.075265	0.022702	0.016935	0.056998
chr1	143254343	144231187	-0.015502	-0.003698	-0.002651	-0.008213
chr1	144243872	145154895	0.223680	0.077908	0.057708	0.127364
chr1	145159149	145645235	-0.072256	-0.026996	-0.016872	-0.036527
chr1	145645477	146240387	-0.020979	-0.007604	-0.005427	-0.009078
chr1	146274614	147424285	0.052927	0.014246	0.009117	0.022212
chr1	147428956	148175432	0.012146	0.005446	0.003575	-0.009768
chr1	148190090	149152434	0.092931	0.026782	0.020707	0.048166
chr1	149153876	149826664	-0.169890	-0.057138	-0.035712	-0.115928
chr1	149830077	150855254	0.253962	0.073657	0.051360	0.169782
chr1	150870082	151825563	0.179018	0.047826	0.034328	0.093436
chr1	151854284	152201037	0.160956	0.062713	0.037656	0.111615
chr1	152201190	153754996	0.068393	0.020436	0.013275	0.041657
chr1	153797349	156115309	-0.222617	-0.059699	-0.032194	-0.097976
chr1	156130088	156712471	0.084048	0.060594	0.033716	0.046031
chr1	156722729	157427416	0.216923	0.079442	0.051542	0.113047
chr1	157428525	158748775	-0.217044	-0.055134	-0.036174	-0.133565
chr1	158748845	159389916	-0.036474	-0.019078	-0.012463	-0.023873
chr1	159397579	159782536	-0.088831	-0.033114	-0.022655	-0.057946
chr1	159812740	166122774	0.231525	0.054488	0.038340	0.120520
chr1	166227572	169069905	-0.100383	-0.019670	-0.013552	-0.053823
chr1	169083123	170439155	0.012649	0.004698	0.003284	0.007919
chr1	170528865	171426737	-0.216763	-0.077498	-0.047044	-0.143371
chr1	171435733	173548634	-0.283880	-0.108035	-0.064249	-0.211467
chr1	173569632	176419834	0.093065	0.028561	0.018775	0.049298
chr1	176538238	180742593	0.041667	0.008761	0.006194	0.022236
chr1	180757013	181545086	-0.018287	-0.005354	-0.003864	-0.011995
chr1	181556210	182604696	-0.007053	-0.003238	-0.001914	-0.011364
chr1	182612159	183195469	-0.075162	-0.032293	-0.019989	-0.055617
chr1	183196783	183830971	0.052257	0.018284	0.012997	0.028145
chr1	183849052	184735207	0.157790	0.065397	0.044177	0.105709
chr1	184762136	185660542	0.151810	0.042032	0.033282	0.120907
chr1	185685580	186242005	0.142260	0.041049	0.029519	0.071466
chr1	186245713	187165356	0.158998	0.033039	0.024860	0.084467
chr1	187165498	187731387	0.153746	0.081929	0.052162	0.095023
chr1	187731525	189128605	-0.150039	-0.066597	-0.041030	-0.112720
chr1	189129037	190260572	-0.068945	-0.021150	-0.013286	-0.040696
chr1	190271679	191494440	0.070034	0.018250	0.013743	0.043946
chr1	191572809	192747229	0.045321	0.007759	0.005707	0.032053
chr1	192757427	194239019	0.252446	0.045230	0.034331	0.138501
chr1	194241075	194785989	0.074453	0.037363	0.028695	0.041153
chr1	194786006	195692496	-0.383262	-0.107728	-0.070500	-0.275375
chr1	195707260	197673169	-0.036765	-0.008920	-0.005773	-0.010847
chr1	197738602	199159410	-0.129478	-0.063002	-0.032532	-0.088936
chr1	199171868	200543908	-0.236347	-0.095885	-0.063128	-0.146933
chr1	200551635	202731762	0.158107	0.036302	0.025083	0.095804
chr1	202738687	203378832	-0.312796	-0.125984	-0.070322	-0.259843
chr1	203434293	204395829	0.322204	0.082482	0.062704	0.180157
chr1	204442692	204861115	0.118878	0.042210	0.030241	0.068563
chr1	204875889	205743115	-0.198279	-0.068988	-0.046433	-0.121057
chr1	205744038	206933315	0.299780	0.055068	0.043855	0.145652
chr1	206946927	207542882	-0.005329	-0.002120	-0.001447	0.005840
chr1	207552551	208160299	-0.262875	-0.141719	-0.081812	-0.195911
chr1	208172285	208871297	0.102138	0.030742	0.022670	0.049826
chr1	208871302	209544383	-0.111604	-0.037795	-0.025567	-0.064362
chr1	209568828	210006735	-0.182022	-0.066006	-0.045966	-0.093822
chr1	210056698	210512085	0.189271	0.061261	0.045421	0.110913
chr1	210519407	211791039	0.238457	0.072727	0.046978	0.175924
chr1	211827807	213428523	0.136615	0.057677	0.036702	0.088159
chr1	213509503	214546771	-0.473260	-0.335824	-0.178998	-0.355684
chr2	176511	847517	0.124365	0.055968	0.034913	0.096506
chr2	853694	1865729	-0.083389	-0.031150	-0.018570	-0.049356
chr2	1914398	2764729	0.538147	0.187841	0.134882	0.389984
chr2	2764822	4343725	0.354913	0.087671	0.067211	0.218623
chr2	4344603	5088291	0.246483	0.086416	0.063044	0.160954
chr2	5128253	5723273	-0.000000	-0.000000	-0.000000	-0.000000
chr2	5728223	6440525	0.142910	0.045567	0.032214	0.083768
chr2	6451930	7118559	0.054642	0.016331	0.010581	0.031595
chr2	7142407	7997304	0.138400	0.040971	0.030068	0.089723
chr2	8031358	8950038	0.299944	0.069087	0.046583	0.159079
chr2	8955088	10069476	-0.162997	-0.051761	-0.035325	-0.083763
chr2	10104232	11337324	0.284126	0.079230	0.054113	0.148155
chr2	11361344	12964859	0.013580	0.001909	0.001407	0.009604
chr2	12967342	15022054	0.099641	0.021714	0.015182	0.066989
chr2	15082840	16219884	0.030224	0.006054	0.004190	0.016249
chr2	16230493	16991849	0.152195	0.054565	0.033163	0.148244
chr2	16992024	18756387	-0.258115	-0.071489	-0.043739	-0.191071
chr2	18806963	19974832	-0.167553	-0.032906	-0.020983	-0.081558
chr2	19992835	21724693	0.312964	0.074265	0.055833	0.192982
chr2	21724696	22714346	0.196013	0.056491	0.036764	0.118079
chr2	22715243	24013825	0.082005	0.018186	0.011570	0.059151
chr2	24025409	25137802	-0.062602	-0.016344	-0.011984	-0.045110
chr2	25138043	26464323	-0.300583	-0.088296	-0.059620	-0.245257
