chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr1	1228641	1678791	0.343336	0.197864	0.136038	0.256427
chr1	1678796	2023225	0.248108	0.109364	0.070735	0.177838
chr1	2024710	2624086	0.110442	0.083489	0.043237	0.093413
chr1	2647500	3277195	0.083975	0.053022	0.026292	0.070181
chr1	3281595	3623047	-0.123636	-0.138282	-0.060204	-0.105648
chr1	3629242	4262453	0.753609	0.400250	0.222962	0.615078
chr1	4262871	5099970	0.518225	0.337392	0.213642	0.452905
chr1	5128433	5520542	0.124879	0.062929	0.038757	0.091297
chr1	5520799	6295689	0.506963	0.302018	0.185155	0.407110
chr1	6330375	6792467	0.552207	0.310353	0.208845	0.435140
chr1	6792497	7376721	0.286575	0.137136	0.077571	0.250292
chr1	7383316	7846191	0.445393	0.246799	0.163462	0.420862
chr1	7851028	8103872	0.483896	0.260690	0.143949	0.332270
chr1	8103990	8532943	0.200000	0.115579	0.067463	0.147601
chr1	8533339	9406322	0.302820	0.186131	0.105299	0.210454
chr1	9426884	10233657	0.605614	0.402425	0.244649	0.511559
chr1	10285833	12165460	0.185017	0.090430	0.049104	0.135158
chr1	12178891	13696654	-0.064857	-0.036700	-0.014667	-0.045696
chr1	13727590	14429194	0.285459	0.292104	0.156250	0.246533
chr1	14431138	14911313	0.325066	0.228402	0.139873	0.208672
chr1	14916775	15645778	0.461434	0.333333	0.166585	0.320881
chr1	15649557	16628133	0.098186	0.089320	0.040484	0.051381
chr1	16637924	17300469	0.120854	0.105755	0.050767	0.062409
chr1	17301056	17577829	0.128845	0.103994	0.066406	0.088123
chr1	17584678	20201556	-0.113602	-0.045096	-0.030831	-0.099776
chr1	20320294	22281270	0.449301	0.157703	0.108076	0.327422
chr1	22287318	23020535	0.185841	0.077982	0.051687	0.120000
chr1	23022836	24380926	0.288875	0.223668	0.133170	0.219626
chr1	24424520	25118085	0.534567	0.276962	0.184257	0.445389
chr1	25133319	25789476	0.223077	0.109615	0.060789	0.189851
chr1	25803878	26974635	0.384897	0.265420	0.134823	0.293842
